"pdb","vorvol","variable","value"
"1ZE1_A","fvCA","seqent",0.326311023431657
"1ZE1_A","fvSC","asa",0.890805585457869
"1ZE1_A","fvSC","ddgent",0.772010791776138
"1ZE1_A","fvSC","hbe_mean",0.350657943739933
"1ZE1_A","fvSC","hpshh",0.634990160339863
"1ZE1_A","fvSC","resvol",0.0336773394687749
"1ZE1_A","fvSC","rsa",0.907988718834127
"1ZE1_A","fvSC","seqent",0.378537620358265
"1ZE1_A","mvAA","asa",0.911163973191922
"1ZE1_A","mvAA","ddgent",0.750702414185542
"1ZE1_A","mvAA","hbe_mean",0.436342492419762
"1ZE1_A","mvAA","hpshh",0.542562227224825
"1ZE1_A","mvAA","resvol",0.227898082961755
"1ZE1_A","mvAA","rsa",0.916850173668678
"1ZE1_A","mvAA","seqent",0.398326462347008
"1ZE1_A","mvCA","asa",0.811479208855435
"1ZE1_A","mvCA","ddgent",0.717133977625423
"1ZE1_A","mvCA","hbe_mean",0.470343576908433
"1ZE1_A","mvCA","hpshh",0.476232426315561
"1ZE1_A","mvCA","resvol",0.0903663951454632
"1ZE1_A","mvCA","rsa",0.841654229462423
"1ZE1_A","mvCA","seqent",0.347504684044006
"1ZE1_A","mvSC","asa",0.909778172003239
"1ZE1_A","mvSC","ddgent",0.774130047555936
"1ZE1_A","mvSC","hbe_mean",0.360248856959832
"1ZE1_A","mvSC","hpshh",0.579643865704373
"1ZE1_A","mvSC","resvol",0.183850859766422
"1ZE1_A","mvSC","rsa",0.916433700914321
"1ZE1_A","mvSC","seqent",0.414481260369952
"1ZE1_A","vAA","asa",0.920782761475155
"1ZE1_A","vAA","ddgent",0.757395730356737
"1ZE1_A","vAA","hbe_mean",0.441424384437271
"1ZE1_A","vAA","hpshh",0.551088891149513
"1ZE1_A","vAA","resvol",0.239233663659264
"1ZE1_A","vAA","rsa",0.92536792542066
"1ZE1_A","vAA","seqent",0.390420455315273
"1ZE1_A","vCA","asa",0.817915649949704
"1ZE1_A","vCA","ddgent",0.720415949124719
"1ZE1_A","vCA","hbe_mean",0.47179454838136
"1ZE1_A","vCA","hpshh",0.487842602435795
"1ZE1_A","vCA","resvol",0.0920976692488596
"1ZE1_A","vCA","rsa",0.849846162203716
"1ZE1_A","vCA","seqent",0.345358844134733
"1ZE1_A","vSC","asa",0.919743975923099
"1ZE1_A","vSC","ddgent",0.780342834800316
"1ZE1_A","vSC","hbe_mean",0.365866647133182
"1ZE1_A","vSC","hpshh",0.592186117974813
"1ZE1_A","vSC","resvol",0.195232288352629
"1ZE1_A","vSC","rsa",0.926095005446405
"1ZE1_A","vSC","seqent",0.402177390591541
"1ZIO_A","fvAA","asa",0.874341596087969
"1ZIO_A","fvAA","ddgent",0.705959309836196
"1ZIO_A","fvAA","hbe_mean",0.429070762883934
"1ZIO_A","fvAA","hpshh",0.514376403865864
"1ZIO_A","fvAA","resvol",-0.147935358664382
"1ZIO_A","fvAA","rsa",0.913922422554574
"1ZIO_A","fvAA","seqent",0.536777968302489
"1ZIO_A","fvCA","asa",0.745311525273472
"1ZIO_A","fvCA","ddgent",0.658374319442683
"1ZIO_A","fvCA","hbe_mean",0.446997537127371
"1ZIO_A","fvCA","hpshh",0.41843899427136
"1ZIO_A","fvCA","resvol",-0.272338675328806
"1ZIO_A","fvCA","rsa",0.818292027757488
"1ZIO_A","fvCA","seqent",0.511085931934734
"1ZIO_A","fvSC","asa",0.869239724178004
"1ZIO_A","fvSC","ddgent",0.72083409668494
"1ZIO_A","fvSC","hbe_mean",0.376169157528069
"1ZIO_A","fvSC","hpshh",0.514183923941592
"1ZIO_A","fvSC","resvol",-0.180371161063532
"1ZIO_A","fvSC","rsa",0.913989972662996
"1ZIO_A","fvSC","seqent",0.578484713214495
"1ZIO_A","mvAA","asa",0.87503183206888
"1ZIO_A","mvAA","ddgent",0.708831860651926
"1ZIO_A","mvAA","hbe_mean",0.353645563650649
"1ZIO_A","mvAA","hpshh",0.451479026776907
"1ZIO_A","mvAA","resvol",0.0288264412658613
"1ZIO_A","mvAA","rsa",0.896502718073125
"1ZIO_A","mvAA","seqent",0.574689452302655
"1ZIO_A","mvCA","asa",0.765781868445213
"1ZIO_A","mvCA","ddgent",0.675044744148029
"1ZIO_A","mvCA","hbe_mean",0.40521910752013
"1ZIO_A","mvCA","hpshh",0.391626011059006
"1ZIO_A","mvCA","resvol",-0.146452383309242
"1ZIO_A","mvCA","rsa",0.823849345807764
"1ZIO_A","mvCA","seqent",0.547389423811725
"1ZIO_A","mvSC","asa",0.884036621304097
"1ZIO_A","mvSC","ddgent",0.728550994236108
"1ZIO_A","mvSC","hbe_mean",0.318994965152324
"1ZIO_A","mvSC","hpshh",0.455458711082728
"1ZIO_A","mvSC","resvol",-0.00574579096762659
"1ZIO_A","mvSC","rsa",0.909808327255543
"1ZIO_A","mvSC","seqent",0.608574787227149
"1ZIO_A","vAA","asa",0.884525954556947
"1ZIO_A","vAA","ddgent",0.713166523391442
"1ZIO_A","vAA","hbe_mean",0.364489734885326
"1ZIO_A","vAA","hpshh",0.458822106456704
"1ZIO_A","vAA","resvol",0.0329628199357178
"1ZIO_A","vAA","rsa",0.906447268817356
"1ZIO_A","vAA","seqent",0.581843460371306
"1ZIO_A","vCA","asa",0.775196687224834
"1ZIO_A","vCA","ddgent",0.680687674102886
"1ZIO_A","vCA","hbe_mean",0.424318288100065
"1ZIO_A","vCA","hpshh",0.398572358417826
"1ZIO_A","vCA","resvol",-0.146754295821782
"1ZIO_A","vCA","rsa",0.835217735359085
"1ZIO_A","vCA","seqent",0.545354905462235
"1ZIO_A","vSC","asa",0.89166152601237
"1ZIO_A","vSC","ddgent",0.726956176571447
"1ZIO_A","vSC","hbe_mean",0.326486383196256
"1ZIO_A","vSC","hpshh",0.466196383188448
"1ZIO_A","vSC","resvol",-0.0018179741704254
"1ZIO_A","vSC","rsa",0.917425042524323
"1ZIO_A","vSC","seqent",0.615138356098214
"206L_A","fvAA","asa",0.85560007651306
"206L_A","fvAA","ddgent",0.683863492345754
"206L_A","fvAA","hbe_mean",0.420769330640129
"206L_A","fvAA","hpshh",0.545071494172964
"206L_A","fvAA","resvol",-0.0775353237187166
"206L_A","fvAA","rsa",0.904620722552695
"206L_A","fvAA","seqent",0.4253520172649
"206L_A","fvCA","asa",0.677968088484502
"206L_A","fvCA","ddgent",0.613247130451718
"206L_A","fvCA","hbe_mean",0.463826478060962
"206L_A","fvCA","hpshh",0.397514243280418
"206L_A","fvCA","resvol",-0.236661311367853
"206L_A","fvCA","rsa",0.76944196099919
"206L_A","fvCA","seqent",0.360445636850308
"206L_A","fvSC","asa",0.860877993696406
"206L_A","fvSC","ddgent",0.702365780786693
"206L_A","fvSC","hbe_mean",0.350424867810094
"206L_A","fvSC","hpshh",0.582847746043174
"206L_A","fvSC","resvol",-0.0933650561895912
"206L_A","fvSC","rsa",0.906495695348307
"206L_A","fvSC","seqent",0.442536189648638
"206L_A","mvAA","asa",0.866918370825981
"206L_A","mvAA","ddgent",0.660303064944303
"206L_A","mvAA","hbe_mean",0.443500759934602
"206L_A","mvAA","hpshh",0.497843045523245
"206L_A","mvAA","resvol",0.0468350645093366
"206L_A","mvAA","rsa",0.901081146650136
"206L_A","mvAA","seqent",0.417524863845041
"206L_A","mvCA","asa",0.716451136326148
"206L_A","mvCA","ddgent",0.610909999280231
"206L_A","mvCA","hbe_mean",0.47375709564107
"206L_A","mvCA","hpshh",0.390947781524885
"206L_A","mvCA","resvol",-0.111328879520648
"206L_A","mvCA","rsa",0.785730787161067
"206L_A","mvCA","seqent",0.369229661892718
"206L_A","mvSC","asa",0.881993898318377
"206L_A","mvSC","ddgent",0.701346814176902
"206L_A","mvSC","hbe_mean",0.360279248064452
"206L_A","mvSC","hpshh",0.53055511534158
"206L_A","mvSC","resvol",0.0119687875037493
"206L_A","mvSC","rsa",0.916267296792907
"206L_A","mvSC","seqent",0.456494095765192
"206L_A","vAA","asa",0.887695404360739
"206L_A","vAA","ddgent",0.688334525891208
"206L_A","vAA","hbe_mean",0.430572886010654
"206L_A","vAA","hpshh",0.519426646011381
"206L_A","vAA","resvol",0.0663242519858033
"206L_A","vAA","rsa",0.920231847704111
"206L_A","vAA","seqent",0.433117072821349
"206L_A","vCA","asa",0.728190195572358
"206L_A","vCA","ddgent",0.634179696596341
"206L_A","vCA","hbe_mean",0.471290676972823
"206L_A","vCA","hpshh",0.396391069942655
"206L_A","vCA","resvol",-0.11552753301485
"206L_A","vCA","rsa",0.804570875251913
"206L_A","vCA","seqent",0.385205748570108
"206L_A","vSC","asa",0.896614773768762
"206L_A","vSC","ddgent",0.720715647629491
"206L_A","vSC","hbe_mean",0.353231530839559
"206L_A","vSC","hpshh",0.547638949598705
"206L_A","vSC","resvol",0.0285094106135544
"206L_A","vSC","rsa",0.927164164290296
"206L_A","vSC","seqent",0.457126364919915
"2A0N_A","fvAA","asa",0.878145547078053
"2A0N_A","fvAA","ddgent",0.757547334471637
"2A0N_A","fvAA","hbe_mean",0.471733588128609
"2A0N_A","fvAA","hpshh",0.566056684730494
"2A0N_A","fvAA","resvol",-0.021207813636397
"2A0N_A","fvAA","rsa",0.899021077427084
"2A0N_A","fvAA","seqent",0.351415312831356
"2A0N_A","fvCA","asa",0.794440714062404
"2A0N_A","fvCA","ddgent",0.704024283817112
"2A0N_A","fvCA","hbe_mean",0.550658961388357
"2A0N_A","fvCA","hpshh",0.472126971065395
"2A0N_A","fvCA","resvol",-0.131625133667667
"2A0N_A","fvCA","rsa",0.832398548849981
"2A0N_A","fvCA","seqent",0.327316683969832
"2A0N_A","fvSC","asa",0.884268437888625
"2A0N_A","fvSC","ddgent",0.766608992601024
"2A0N_A","fvSC","hbe_mean",0.447425824056742
"2A0N_A","fvSC","hpshh",0.595166312490192
"2A0N_A","fvSC","resvol",-0.0659211926863777
"2A0N_A","fvSC","rsa",0.908782323725013
"2A0N_A","fvSC","seqent",0.350677254554943
"2A0N_A","mvAA","asa",0.889790360014352
"2A0N_A","mvAA","ddgent",0.758782014797951
"2A0N_A","mvAA","hbe_mean",0.40129082716211
"2A0N_A","mvAA","hpshh",0.490062860466902
"2A0N_A","mvAA","resvol",0.241451025067688
"2A0N_A","mvAA","rsa",0.887419935527492
"2A0N_A","mvAA","seqent",0.419912973661822
"2A0N_A","mvCA","asa",0.833114270649763
"2A0N_A","mvCA","ddgent",0.719619184143285
"2A0N_A","mvCA","hbe_mean",0.506995863009099
"2A0N_A","mvCA","hpshh",0.429526033643584
"2A0N_A","mvCA","resvol",0.0855044074211582
"2A0N_A","mvCA","rsa",0.851163062624636
"2A0N_A","mvCA","seqent",0.392406505464641
"2A0N_A","mvSC","asa",0.898509344372476
"2A0N_A","mvSC","ddgent",0.775771580345286
"2A0N_A","mvSC","hbe_mean",0.376529159269263
"2A0N_A","mvSC","hpshh",0.509170607473395
"2A0N_A","mvSC","resvol",0.175285471939735
"2A0N_A","mvSC","rsa",0.901947666116354
"2A0N_A","mvSC","seqent",0.424103791691692
"2A0N_A","vAA","asa",0.891587567882873
"2A0N_A","vAA","ddgent",0.760355909694555
"2A0N_A","vAA","hbe_mean",0.41123458469848
"2A0N_A","vAA","hpshh",0.487902152889397
"2A0N_A","vAA","resvol",0.234017122259142
"2A0N_A","vAA","rsa",0.891839255371703
"2A0N_A","vAA","seqent",0.409598400221116
"2A0N_A","vCA","asa",0.833148839651467
"2A0N_A","vCA","ddgent",0.718052877642373
"2A0N_A","vCA","hbe_mean",0.514729687272269
"2A0N_A","vCA","hpshh",0.428665783465811
"2A0N_A","vCA","resvol",0.0741698989136161
"2A0N_A","vCA","rsa",0.854727766071693
"2A0N_A","vCA","seqent",0.38281326625369
"2A0N_A","vSC","asa",0.899371669855787
"2A0N_A","vSC","ddgent",0.777387971921837
"2A0N_A","vSC","hbe_mean",0.383023854995376
"2A0N_A","vSC","hpshh",0.506104373564764
"2A0N_A","vSC","resvol",0.171479939875391
"2A0N_A","vSC","rsa",0.904678642453258
"2A0N_A","vSC","seqent",0.411359174677667
"2ABK_A","fvAA","asa",0.893074352362981
"2ABK_A","fvAA","ddgent",0.72309628134541
"2ABK_A","fvAA","hbe_mean",0.447329213270872
"2ABK_A","fvAA","hpshh",0.500577974157073
"2ABK_A","fvAA","resvol",-0.0822374282013153
"2ABK_A","fvAA","rsa",0.924645322766494
"2ABK_A","fvAA","seqent",0.460252568307157
"2ABK_A","fvCA","asa",0.761201084773949
"2ABK_A","fvCA","ddgent",0.64994059861269
"2ABK_A","fvCA","hbe_mean",0.490074026059701
"2ABK_A","fvCA","hpshh",0.405088615599886
"2ABK_A","fvCA","resvol",-0.220948130640935
"2ABK_A","fvCA","rsa",0.823440600572078
"2ABK_A","fvCA","seqent",0.412713547270674
"2ABK_A","fvSC","asa",0.897721626222379
"2ABK_A","fvSC","ddgent",0.73767453149551
"2ABK_A","fvSC","hbe_mean",0.411206530287769
"2ABK_A","fvSC","hpshh",0.564213214766811
"2ABK_A","fvSC","resvol",-0.110882668599419
"2ABK_A","fvSC","rsa",0.929241789392107
"2ABK_A","fvSC","seqent",0.49255617376204
"2ABK_A","mvAA","asa",0.90276395032182
"2ABK_A","mvAA","ddgent",0.720402141004841
"2ABK_A","mvAA","hbe_mean",0.422027233516249
"2ABK_A","mvAA","hpshh",0.47501233599498
"2ABK_A","mvAA","resvol",0.0586770999360917
"2ABK_A","mvAA","rsa",0.923421260245558
"2ABK_A","mvAA","seqent",0.487297491877011
"2ABK_A","mvCA","asa",0.781614570802288
"2ABK_A","mvCA","ddgent",0.654165123082229
"2ABK_A","mvCA","hbe_mean",0.477270006455597
"2ABK_A","mvCA","hpshh",0.376457815770703
"2ABK_A","mvCA","resvol",-0.0842595811136462
"2ABK_A","mvCA","rsa",0.831321262097206
"2ABK_A","mvCA","seqent",0.454628993074655
"2ABK_A","mvSC","asa",0.911212144451917
"2ABK_A","mvSC","ddgent",0.745681583015036
"2ABK_A","mvSC","hbe_mean",0.382344293173294
"2ABK_A","mvSC","hpshh",0.546242928118199
"2ABK_A","mvSC","resvol",0.0152566622585571
"2ABK_A","mvSC","rsa",0.931549930260567
"2ABK_A","mvSC","seqent",0.509424982331626
"2ABK_A","vAA","asa",0.909601259977958
"2ABK_A","vAA","ddgent",0.721588891301849
"2ABK_A","vAA","hbe_mean",0.435470208138273
"2ABK_A","vAA","hpshh",0.477758623521647
"2ABK_A","vAA","resvol",0.0583143963184832
"2ABK_A","vAA","rsa",0.93105583087222
"2ABK_A","vAA","seqent",0.488342965636144
"2ABK_A","vCA","asa",0.790494891084923
"2ABK_A","vCA","ddgent",0.654516421609331
"2ABK_A","vCA","hbe_mean",0.499037287051086
"2ABK_A","vCA","hpshh",0.379519135580681
"2ABK_A","vCA","resvol",-0.0835194089524025
"2ABK_A","vCA","rsa",0.84185075656581
"2ABK_A","vCA","seqent",0.445190333281013
"2ABK_A","vSC","asa",0.914708786544202
"2ABK_A","vSC","ddgent",0.74427894380501
"2ABK_A","vSC","hbe_mean",0.394048032236539
"2ABK_A","vSC","hpshh",0.546747492019112
"2ABK_A","vSC","resvol",0.0124256481812939
"2ABK_A","vSC","rsa",0.936196893460151
"2ABK_A","vSC","seqent",0.507235622246791
"2ACY_A","fvAA","asa",0.908538453100105
"2ACY_A","fvAA","ddgent",0.779392919304554
"2ACY_A","fvAA","hbe_mean",0.435712424422988
"2ACY_A","fvAA","hpshh",0.554131986006795
"2ACY_A","fvAA","resvol",0.0222130662813033
"2ACY_A","fvAA","rsa",0.944584170869444
"2ACY_A","fvAA","seqent",0.412773609444026
"2ACY_A","fvCA","asa",0.770230159063877
"2ACY_A","fvCA","ddgent",0.691422960936952
"2ACY_A","fvCA","hbe_mean",0.412260896455845
"2ACY_A","fvCA","hpshh",0.457960213349424
"2ACY_A","fvCA","resvol",-0.15171242443453
"2ACY_A","fvCA","rsa",0.84731856712138
"2ACY_A","fvCA","seqent",0.399345826786136
"2ACY_A","fvSC","asa",0.916611542429923
"2ACY_A","fvSC","ddgent",0.809230533825526
"2ACY_A","fvSC","hbe_mean",0.381398251954076
"2ACY_A","fvSC","hpshh",0.596790470382137
"2ACY_A","fvSC","resvol",0.000627704871847671
"2ACY_A","fvSC","rsa",0.944169378568983
"2ACY_A","fvSC","seqent",0.444028590730338
"2ACY_A","mvAA","asa",0.908276795659375
"2ACY_A","mvAA","ddgent",0.790358880196877
"2ACY_A","mvAA","hbe_mean",0.447562557401762
"2ACY_A","mvAA","hpshh",0.511428752734312
"2ACY_A","mvAA","resvol",0.125899662867733
"2ACY_A","mvAA","rsa",0.940640453305062
"2ACY_A","mvAA","seqent",0.423472479007149
"2ACY_A","mvCA","asa",0.800741969408432
"2ACY_A","mvCA","ddgent",0.715879603950296
"2ACY_A","mvCA","hbe_mean",0.438786570868504
"2ACY_A","mvCA","hpshh",0.437458825758878
"2ACY_A","mvCA","resvol",-0.036419692870672
"2ACY_A","mvCA","rsa",0.867222216123493
"2ACY_A","mvCA","seqent",0.401615670388324
"2ACY_A","mvSC","asa",0.913905621579454
"2ACY_A","mvSC","ddgent",0.814458491925355
"2ACY_A","mvSC","hbe_mean",0.397362128620315
"2ACY_A","mvSC","hpshh",0.545578553953115
"2ACY_A","mvSC","resvol",0.108772287078746
"2ACY_A","mvSC","rsa",0.938515440442701
"2ACY_A","mvSC","seqent",0.451807268243456
"2ACY_A","vAA","asa",0.917613498971253
"2ACY_A","vAA","ddgent",0.795676096117922
"2ACY_A","vAA","hbe_mean",0.448442707213964
"2ACY_A","vAA","hpshh",0.524079905226265
"2ACY_A","vAA","resvol",0.120602602367549
"2ACY_A","vAA","rsa",0.948719331034038
"2ACY_A","vAA","seqent",0.419136822688363
"2ACY_A","vCA","asa",0.803639346922849
"2ACY_A","vCA","ddgent",0.719768694731876
"2ACY_A","vCA","hbe_mean",0.434137083817091
"2ACY_A","vCA","hpshh",0.449668881979004
"2ACY_A","vCA","resvol",-0.0476735445016553
"2ACY_A","vCA","rsa",0.871925322668719
"2ACY_A","vCA","seqent",0.405402993702088
"2ACY_A","vSC","asa",0.924352773542231
"2ACY_A","vSC","ddgent",0.823231260639213
"2ACY_A","vSC","hbe_mean",0.386806708771084
"2ACY_A","vSC","hpshh",0.554995000451673
"2ACY_A","vSC","resvol",0.112954851173813
"2ACY_A","vSC","rsa",0.944552263769408
"2ACY_A","vSC","seqent",0.448249479675981
"2AYH_A","fvAA","asa",0.853318977020206
"2AYH_A","fvAA","ddgent",0.707703469239694
"2AYH_A","fvAA","hbe_mean",0.560030566985835
"2AYH_A","fvAA","hpshh",0.391777500827013
"2AYH_A","fvAA","resvol",-0.31528665849195
"2AYH_A","fvAA","rsa",0.916513182168748
"2AYH_A","fvAA","seqent",0.406643391430067
"2AYH_A","fvCA","asa",0.706047880188598
"2AYH_A","fvCA","ddgent",0.615080616277539
"2AYH_A","fvCA","hbe_mean",0.57164048329793
"2AYH_A","fvCA","hpshh",0.285942259584623
"2AYH_A","fvCA","resvol",-0.436473368019414
"2AYH_A","fvCA","rsa",0.807381633223899
"2AYH_A","fvCA","seqent",0.36182697856139
"2AYH_A","fvSC","asa",0.836126779370355
"2AYH_A","fvSC","ddgent",0.711940147732734
"2AYH_A","fvSC","hbe_mean",0.491637516361571
"2AYH_A","fvSC","hpshh",0.408286364455493
"2AYH_A","fvSC","resvol",-0.344133232716746
"2AYH_A","fvSC","rsa",0.901409103996192
"2AYH_A","fvSC","seqent",0.427410494673267
"2AYH_A","mvAA","asa",0.86879692286201
"2AYH_A","mvAA","ddgent",0.707901833955264
"2AYH_A","mvAA","hbe_mean",0.519121503816499
"2AYH_A","mvAA","hpshh",0.328112206669678
"2AYH_A","mvAA","resvol",-0.102146999501596
"2AYH_A","mvAA","rsa",0.916857223252625
"2AYH_A","mvAA","seqent",0.414764112462431
"2AYH_A","mvCA","asa",0.762156353857166
"2AYH_A","mvCA","ddgent",0.651065445050219
"2AYH_A","mvCA","hbe_mean",0.537812623964271
"2AYH_A","mvCA","hpshh",0.251910415542098
"2AYH_A","mvCA","resvol",-0.23340545750885
"2AYH_A","mvCA","rsa",0.839203900322601
"2AYH_A","mvCA","seqent",0.392503761435912
"2AYH_A","mvSC","asa",0.866322144312649
"2AYH_A","mvSC","ddgent",0.728383603074653
"2AYH_A","mvSC","hbe_mean",0.449394641728592
"2AYH_A","mvSC","hpshh",0.359893595424136
"2AYH_A","mvSC","resvol",-0.160697488024979
"2AYH_A","mvSC","rsa",0.91643039153359
"2AYH_A","mvSC","seqent",0.432665330968562
"2AYH_A","vAA","asa",0.874200956021471
"2AYH_A","vAA","ddgent",0.70084519286989
"2AYH_A","vAA","hbe_mean",0.528436749993484
"2AYH_A","vAA","hpshh",0.33468800510006
"2AYH_A","vAA","resvol",-0.10050238155359
"2AYH_A","vAA","rsa",0.922031331317989
"2AYH_A","vAA","seqent",0.411289051200391
"2AYH_A","vCA","asa",0.763825219391939
"2AYH_A","vCA","ddgent",0.63939866103817
"2AYH_A","vCA","hbe_mean",0.545320059562434
"2AYH_A","vCA","hpshh",0.256333364355662
"2AYH_A","vCA","resvol",-0.242441637512412
"2AYH_A","vCA","rsa",0.845586138397301
"2AYH_A","vCA","seqent",0.388897681303175
"2AYH_A","vSC","asa",0.869778247689514
"2AYH_A","vSC","ddgent",0.72743708501826
"2AYH_A","vSC","hbe_mean",0.454236291605342
"2AYH_A","vSC","hpshh",0.365026180438739
"2AYH_A","vSC","resvol",-0.161237704458573
"2AYH_A","vSC","rsa",0.920530674397763
"2AYH_A","vSC","seqent",0.431289020588529
"2CPO_A","fvAA","asa",0.889437834937676
"2CPO_A","fvAA","ddgent",0.788319776064159
"2CPO_A","fvAA","hbe_mean",0.434378305925609
"2CPO_A","fvAA","hpshh",0.241341670983333
"2CPO_A","fvAA","resvol",-0.352998521987005
"2CPO_A","fvAA","rsa",0.924494110456339
"2CPO_A","fvAA","seqent",0.128516433698481
"2CPO_A","fvCA","asa",0.783948434589344
"2CPO_A","fvCA","ddgent",0.723486123836284
"2CPO_A","fvCA","hbe_mean",0.448709880972044
"2CPO_A","fvCA","hpshh",0.149906066008193
"2CPO_A","fvCA","resvol",-0.428538023098221
"2CPO_A","fvCA","rsa",0.846116092475756
"2CPO_A","fvCA","seqent",0.0853634508783887
"2CPO_A","fvSC","asa",0.866597348672599
"2CPO_A","fvSC","ddgent",0.794344422882503
"2CPO_A","fvSC","hbe_mean",0.391125905948886
"2CPO_A","fvSC","hpshh",0.297826041751582
"2CPO_A","fvSC","resvol",-0.416647503942617
"2CPO_A","fvSC","rsa",0.906040415698343
"2CPO_A","fvSC","seqent",0.13656760021072
"2CPO_A","mvAA","asa",0.905872341308432
"2CPO_A","mvAA","ddgent",0.779674140339445
"2CPO_A","mvAA","hbe_mean",0.41013441539037
"2CPO_A","mvAA","hpshh",0.192721208596223
"2CPO_A","mvAA","resvol",-0.130899676258814
"2CPO_A","mvAA","rsa",0.924762442878856
"2CPO_A","mvAA","seqent",0.146271851911378
"2CPO_A","mvCA","asa",0.815684791868117
"2CPO_A","mvCA","ddgent",0.731269281896653
"2CPO_A","mvCA","hbe_mean",0.430795809110273
"2CPO_A","mvCA","hpshh",0.105358918166922
"2CPO_A","mvCA","resvol",-0.249734344139526
"2CPO_A","mvCA","rsa",0.863109269508826
"2CPO_A","mvCA","seqent",0.106819095435407
"2CPO_A","mvSC","asa",0.901870957429545
"2CPO_A","mvSC","ddgent",0.808485519603115
"2CPO_A","mvSC","hbe_mean",0.37379296342996
"2CPO_A","mvSC","hpshh",0.257527204394347
"2CPO_A","mvSC","resvol",-0.225794286315246
"2CPO_A","mvSC","rsa",0.926091176041243
"2CPO_A","mvSC","seqent",0.162588671095265
"2CPO_A","vAA","asa",0.914864169314065
"2CPO_A","vAA","ddgent",0.786797970048627
"2CPO_A","vAA","hbe_mean",0.410330620262173
"2CPO_A","vAA","hpshh",0.196457485510445
"2CPO_A","vAA","resvol",-0.121952724313006
"2CPO_A","vAA","rsa",0.931247105285733
"2CPO_A","vAA","seqent",0.146912816364493
"2CPO_A","vCA","asa",0.820565441233402
"2CPO_A","vCA","ddgent",0.736981495954358
"2CPO_A","vCA","hbe_mean",0.43127781529823
"2CPO_A","vCA","hpshh",0.105977767439272
"2CPO_A","vCA","resvol",-0.242653767136848
"2CPO_A","vCA","rsa",0.866249416640968
"2CPO_A","vCA","seqent",0.110551517376395
"2CPO_A","vSC","asa",0.909957205501818
"2CPO_A","vSC","ddgent",0.816335789490152
"2CPO_A","vSC","hbe_mean",0.377681449114734
"2CPO_A","vSC","hpshh",0.259993738053109
"2CPO_A","vSC","resvol",-0.217171288284481
"2CPO_A","vSC","rsa",0.931378889848271
"2CPO_A","vSC","seqent",0.163289038691894
"2CPU_A","fvAA","asa",0.844278563374378
"2CPU_A","fvAA","ddgent",0.698418559369323
"2CPU_A","fvAA","hbe_mean",0.404271760715281
"2CPU_A","fvAA","hpshh",0.352410405054639
"2CPU_A","fvAA","resvol",-0.28703972180556
"2CPU_A","fvAA","rsa",0.876655372848095
"2CPU_A","fvAA","seqent",0.513221474803738
"2CPU_A","fvCA","asa",0.749829961716414
"2CPU_A","fvCA","ddgent",0.626417894499389
"2CPU_A","fvCA","hbe_mean",0.404049545288658
"2CPU_A","fvCA","hpshh",0.269405804500345
"2CPU_A","fvCA","resvol",-0.365187671674087
"2CPU_A","fvCA","rsa",0.800077859020543
"2CPU_A","fvCA","seqent",0.478498166313001
"2CPU_A","fvSC","asa",0.832302275500358
"2CPU_A","fvSC","ddgent",0.707372536914133
"2CPU_A","fvSC","hbe_mean",0.315396772583639
"2CPU_A","fvSC","hpshh",0.383439849584607
"2CPU_A","fvSC","resvol",-0.330274549632164
"2CPU_A","fvSC","rsa",0.865048843446588
"2CPU_A","fvSC","seqent",0.540857975839492
"2CPU_A","mvAA","asa",0.862760994874262
"2CPU_A","mvAA","ddgent",0.714110380281857
"2CPU_A","mvAA","hbe_mean",0.380998418159028
"2CPU_A","mvAA","hpshh",0.297028287743815
"2CPU_A","mvAA","resvol",0.0109512661588413
"2CPU_A","mvAA","rsa",0.874564169806828
"2CPU_A","mvAA","seqent",0.507976022315314
"2CPU_A","mvCA","asa",0.777056490154458
"2CPU_A","mvCA","ddgent",0.655307779373993
"2CPU_A","mvCA","hbe_mean",0.396621582731399
"2CPU_A","mvCA","hpshh",0.225830950564175
