"pdb","hps","variable","value"
"1VNC_A","hpskd","wcnO",0.246129508613186
"1VNC_A","hpskd","wcnSC",0.285429250544299
"1VNC_A","hpsww","asa",-0.387725875195231
"1VNC_A","hpsww","bfAA",-0.263079994772427
"1VNC_A","hpsww","bfC",-0.17152370527894
"1VNC_A","hpsww","bfCA",-0.171657100439968
"1VNC_A","hpsww","bfCB",-0.175169437999804
"1VNC_A","hpsww","bfN",-0.172366799124305
"1VNC_A","hpsww","bfO",-0.165746553916833
"1VNC_A","hpsww","bfSC",-0.27692556836934
"1VNC_A","hpsww","ddgent",-0.374249810513083
"1VNC_A","hpsww","hbe_mean",-0.230632640612087
"1VNC_A","hpsww","resvol",0.183500840401684
"1VNC_A","hpsww","rsa",-0.365208873490519
"1VNC_A","hpsww","seqent",-0.110215331812001
"1VNC_A","hpsww","sizeAA",-0.0635334834327015
"1VNC_A","hpsww","sizeSC",-0.0635334834327015
"1VNC_A","hpsww","VAAarea",-0.310974240953695
"1VNC_A","hpsww","VAAeccentricity",-0.349702130510115
"1VNC_A","hpsww","VAAedge_length_total",-0.287755950680591
"1VNC_A","hpsww","VAAfree_volume",-0.388240808164765
"1VNC_A","hpsww","VAAmodified_volume",-0.297527415632051
"1VNC_A","hpsww","VAAnfaces",-0.0143606219768944
"1VNC_A","hpsww","VAAvolume",-0.297771146106066
"1VNC_A","hpsww","VCAarea",-0.290171198221894
"1VNC_A","hpsww","VCAeccentricity",-0.26971470382342
"1VNC_A","hpsww","VCAedge_length_total",-0.257448104890183
"1VNC_A","hpsww","VCAfree_volume",-0.342194816568042
"1VNC_A","hpsww","VCAmodified_volume",-0.276167331248772
"1VNC_A","hpsww","VCAnfaces",0.0613978291281481
"1VNC_A","hpsww","VCAvolume",-0.276596644260322
"1VNC_A","hpsww","VSCarea",-0.321232034262207
"1VNC_A","hpsww","VSCeccentricity",-0.34796599926376
"1VNC_A","hpsww","VSCedge_length_total",-0.296661824694674
"1VNC_A","hpsww","VSCfree_volume",-0.391737201134961
"1VNC_A","hpsww","VSCmodified_volume",-0.310319741400489
"1VNC_A","hpsww","VSCnfaces",-0.00807192192081413
"1VNC_A","hpsww","VSCvolume",-0.310723347234492
"1VNC_A","hpsww","wcnAA",0.29667822920903
"1VNC_A","hpsww","wcnC",0.247407072384307
"1VNC_A","hpsww","wcnCA",0.256438630016316
"1VNC_A","hpsww","wcnCB",0.28095641795237
"1VNC_A","hpsww","wcnN",0.231961400895264
"1VNC_A","hpsww","wcnO",0.254437371869102
"1VNC_A","hpsww","wcnSC",0.307763340372685
"1VQ1_A","hpshh","asa",0.583666258891833
"1VQ1_A","hpshh","bfAA",0.250407941160605
"1VQ1_A","hpshh","bfC",0.133121928977316
"1VQ1_A","hpshh","bfCA",0.276853478045429
"1VQ1_A","hpshh","bfCB",0.195597754391747
"1VQ1_A","hpshh","bfN",0.0398866288676105
"1VQ1_A","hpshh","bfO",0.0947830722137487
"1VQ1_A","hpshh","bfSC",0.222874807737777
"1VQ1_A","hpshh","ddgent",0.506151444130479
"1VQ1_A","hpshh","hbe_mean",0.218399482121194
"1VQ1_A","hpshh","resvol",-0.0688347391741474
"1VQ1_A","hpshh","rsa",0.550292254553851
"1VQ1_A","hpshh","seqent",0.185906325190847
"1VQ1_A","hpshh","sizeAA",0.205708912230176
"1VQ1_A","hpshh","sizeSC",0.205708912230176
"1VQ1_A","hpshh","VAAarea",0.502074419185408
"1VQ1_A","hpshh","VAAeccentricity",0.503675244711774
"1VQ1_A","hpshh","VAAedge_length_total",0.501259609913976
"1VQ1_A","hpshh","VAAfree_volume",0.549123862911858
"1VQ1_A","hpshh","VAAmodified_volume",0.489646426593695
"1VQ1_A","hpshh","VAAnfaces",0.120893110776431
"1VQ1_A","hpshh","VAAvolume",0.487629591622085
"1VQ1_A","hpshh","VCAarea",0.427344296070955
"1VQ1_A","hpshh","VCAeccentricity",0.406762915497525
"1VQ1_A","hpshh","VCAedge_length_total",0.412828313351923
"1VQ1_A","hpshh","VCAfree_volume",0.459650060580101
"1VQ1_A","hpshh","VCAmodified_volume",0.419412647411683
"1VQ1_A","hpshh","VCAnfaces",-0.111425442309095
"1VQ1_A","hpshh","VCAvolume",0.417481529581138
"1VQ1_A","hpshh","VSCarea",0.529835851401286
"1VQ1_A","hpshh","VSCeccentricity",0.546802550064652
"1VQ1_A","hpshh","VSCedge_length_total",0.52256081589982
"1VQ1_A","hpshh","VSCfree_volume",0.575886475314096
"1VQ1_A","hpshh","VSCmodified_volume",0.520298412902458
"1VQ1_A","hpshh","VSCnfaces",0.0726043550027681
"1VQ1_A","hpshh","VSCvolume",0.518609553555539
"1VQ1_A","hpshh","wcnAA",-0.390334017429641
"1VQ1_A","hpshh","wcnC",-0.262414588036505
"1VQ1_A","hpshh","wcnCA",-0.308593291229593
"1VQ1_A","hpshh","wcnCB",-0.354126302753891
"1VQ1_A","hpshh","wcnN",-0.243866921099528
"1VQ1_A","hpshh","wcnO",-0.294881527247189
"1VQ1_A","hpshh","wcnSC",-0.424569906906694
"1VQ1_A","hpskd","asa",-0.622757463586135
"1VQ1_A","hpskd","bfAA",-0.235556977184255
"1VQ1_A","hpskd","bfC",-0.0960460434648727
"1VQ1_A","hpskd","bfCA",-0.289083882425968
"1VQ1_A","hpskd","bfCB",-0.185878810190708
"1VQ1_A","hpskd","bfN",-0.0830164454057606
"1VQ1_A","hpskd","bfO",-0.018442566950296
"1VQ1_A","hpskd","bfSC",-0.208792949703188
"1VQ1_A","hpskd","ddgent",-0.478172962560816
"1VQ1_A","hpskd","hbe_mean",-0.176753688679479
"1VQ1_A","hpskd","resvol",-0.171625063627065
"1VQ1_A","hpskd","rsa",-0.547669676098646
"1VQ1_A","hpskd","seqent",-0.214034492713784
"1VQ1_A","hpskd","sizeAA",-0.405927808887436
"1VQ1_A","hpskd","sizeSC",-0.405927808887436
"1VQ1_A","hpskd","VAAarea",-0.511943571904332
"1VQ1_A","hpskd","VAAeccentricity",-0.489125574689728
"1VQ1_A","hpskd","VAAedge_length_total",-0.514876584715669
"1VQ1_A","hpskd","VAAfree_volume",-0.535384125383426
"1VQ1_A","hpskd","VAAmodified_volume",-0.503968085523985
"1VQ1_A","hpskd","VAAnfaces",-0.158612012701512
"1VQ1_A","hpskd","VAAvolume",-0.503166755777045
"1VQ1_A","hpskd","VCAarea",-0.406702707374506
"1VQ1_A","hpskd","VCAeccentricity",-0.390241616587821
"1VQ1_A","hpskd","VCAedge_length_total",-0.394548100625184
"1VQ1_A","hpskd","VCAfree_volume",-0.414974048942879
"1VQ1_A","hpskd","VCAmodified_volume",-0.39973352664491
"1VQ1_A","hpskd","VCAnfaces",0.104782651851091
"1VQ1_A","hpskd","VCAvolume",-0.397939821648449
"1VQ1_A","hpskd","VSCarea",-0.537253784234213
"1VQ1_A","hpskd","VSCeccentricity",-0.529600023787032
"1VQ1_A","hpskd","VSCedge_length_total",-0.527294542383481
"1VQ1_A","hpskd","VSCfree_volume",-0.550782193885781
"1VQ1_A","hpskd","VSCmodified_volume",-0.527111457110174
"1VQ1_A","hpskd","VSCnfaces",-0.0718499804409668
"1VQ1_A","hpskd","VSCvolume",-0.525950590341014
"1VQ1_A","hpskd","wcnAA",0.402788264628899
"1VQ1_A","hpskd","wcnC",0.258693521011516
"1VQ1_A","hpskd","wcnCA",0.302596175516259
"1VQ1_A","hpskd","wcnCB",0.350389723755006
"1VQ1_A","hpskd","wcnN",0.239830431041329
"1VQ1_A","hpskd","wcnO",0.283420978223278
"1VQ1_A","hpskd","wcnSC",0.422000609658494
"1VQ1_A","hpsww","asa",-0.490287165748493
"1VQ1_A","hpsww","bfAA",-0.303572469711515
"1VQ1_A","hpsww","bfC",-0.0967947815738781
"1VQ1_A","hpsww","bfCA",-0.249664732192403
"1VQ1_A","hpsww","bfCB",-0.174631431592434
"1VQ1_A","hpsww","bfN",-0.0592083799227761
"1VQ1_A","hpsww","bfO",-0.0824249912344414
"1VQ1_A","hpsww","bfSC",-0.277031278331636
"1VQ1_A","hpsww","ddgent",-0.476249069113265
"1VQ1_A","hpsww","hbe_mean",-0.124410890185955
"1VQ1_A","hpsww","resvol",0.131866924554058
"1VQ1_A","hpsww","rsa",-0.452150986049591
"1VQ1_A","hpsww","seqent",-0.140161347137242
"1VQ1_A","hpsww","sizeAA",-0.115677292555208
"1VQ1_A","hpsww","sizeSC",-0.115677292555208
"1VQ1_A","hpsww","VAAarea",-0.398116405739028
"1VQ1_A","hpsww","VAAeccentricity",-0.420460117494575
"1VQ1_A","hpsww","VAAedge_length_total",-0.410409369011998
"1VQ1_A","hpsww","VAAfree_volume",-0.453468166842867
"1VQ1_A","hpsww","VAAmodified_volume",-0.388804016104771
"1VQ1_A","hpsww","VAAnfaces",-0.157171047424394
"1VQ1_A","hpsww","VAAvolume",-0.388983393288003
"1VQ1_A","hpsww","VCAarea",-0.328611387733171
"1VQ1_A","hpsww","VCAeccentricity",-0.309381624164016
"1VQ1_A","hpsww","VCAedge_length_total",-0.323587833740052
"1VQ1_A","hpsww","VCAfree_volume",-0.37326770154828
"1VQ1_A","hpsww","VCAmodified_volume",-0.320906773663745
"1VQ1_A","hpsww","VCAnfaces",0.0291297314822003
"1VQ1_A","hpsww","VCAvolume",-0.321189077607096
"1VQ1_A","hpsww","VSCarea",-0.430445667997269
"1VQ1_A","hpsww","VSCeccentricity",-0.470798915140099
"1VQ1_A","hpsww","VSCedge_length_total",-0.44328007236206
"1VQ1_A","hpsww","VSCfree_volume",-0.500155546660729
"1VQ1_A","hpsww","VSCmodified_volume",-0.425280134646943
"1VQ1_A","hpsww","VSCnfaces",-0.139406174318255
"1VQ1_A","hpsww","VSCvolume",-0.425177869795248
"1VQ1_A","hpsww","wcnAA",0.309770495363826
"1VQ1_A","hpsww","wcnC",0.167247380385318
"1VQ1_A","hpsww","wcnCA",0.217056651290674
"1VQ1_A","hpsww","wcnCB",0.267592366692697
"1VQ1_A","hpsww","wcnN",0.152873707977705
"1VQ1_A","hpsww","wcnO",0.202242147871873
"1VQ1_A","hpsww","wcnSC",0.340403617282471
"1W0H_A","hpshh","asa",0.551923684524474
"1W0H_A","hpshh","bfAA",0.335670387326998
"1W0H_A","hpshh","bfC",0.168082060239793
"1W0H_A","hpshh","bfCA",0.173722539248285
"1W0H_A","hpshh","bfCB",0.233960954588002
"1W0H_A","hpshh","bfN",0.141946851250341
"1W0H_A","hpshh","bfO",0.171605030857662
"1W0H_A","hpshh","bfSC",0.410161763166848
"1W0H_A","hpshh","ddgent",0.485408823747586
"1W0H_A","hpshh","hbe_mean",0.153565170630774
"1W0H_A","hpshh","resvol",-0.1217175609817
"1W0H_A","hpshh","rsa",0.520792631361427
"1W0H_A","hpshh","seqent",0.212831394557808
"1W0H_A","hpshh","sizeAA",0.237530191292463
"1W0H_A","hpshh","sizeSC",0.237530191292463
"1W0H_A","hpshh","VAAarea",0.482100610684659
"1W0H_A","hpshh","VAAeccentricity",0.485246583774124
"1W0H_A","hpshh","VAAedge_length_total",0.472453508912407
"1W0H_A","hpshh","VAAfree_volume",0.517252330417031
"1W0H_A","hpshh","VAAmodified_volume",0.473945787246991
"1W0H_A","hpshh","VAAnfaces",0.0567058483605939
"1W0H_A","hpshh","VAAvolume",0.474461331528145
"1W0H_A","hpshh","VCAarea",0.418015821167179
"1W0H_A","hpshh","VCAeccentricity",0.393247459736373
"1W0H_A","hpshh","VCAedge_length_total",0.397042392719687
"1W0H_A","hpshh","VCAfree_volume",0.432104345157098
"1W0H_A","hpshh","VCAmodified_volume",0.405651817504313
"1W0H_A","hpshh","VCAnfaces",-0.135676643031994
"1W0H_A","hpshh","VCAvolume",0.406051240789232
"1W0H_A","hpshh","VSCarea",0.527042730439955
"1W0H_A","hpshh","VSCeccentricity",0.532466651583206
"1W0H_A","hpshh","VSCedge_length_total",0.523031006106981
"1W0H_A","hpshh","VSCfree_volume",0.566186212362023
"1W0H_A","hpshh","VSCmodified_volume",0.516404070657306
"1W0H_A","hpshh","VSCnfaces",0.0514924227498682
"1W0H_A","hpshh","VSCvolume",0.515526162983649
"1W0H_A","hpshh","wcnAA",-0.413914526406567
"1W0H_A","hpshh","wcnC",-0.261847905189141
"1W0H_A","hpshh","wcnCA",-0.31667678068764
"1W0H_A","hpshh","wcnCB",-0.38064627276205
"1W0H_A","hpshh","wcnN",-0.248645524404528
"1W0H_A","hpshh","wcnO",-0.23298977874203
"1W0H_A","hpshh","wcnSC",-0.477396475007426
"1W0H_A","hpskd","asa",-0.605806042108652
"1W0H_A","hpskd","bfAA",-0.353485427557144
"1W0H_A","hpskd","bfC",-0.161263755970664
"1W0H_A","hpskd","bfCA",-0.169407872478718
"1W0H_A","hpskd","bfCB",-0.231474872781218
"1W0H_A","hpskd","bfN",-0.148805186532422
"1W0H_A","hpskd","bfO",-0.160992043194207
"1W0H_A","hpskd","bfSC",-0.425273546877141
"1W0H_A","hpskd","ddgent",-0.491955220807413
"1W0H_A","hpskd","hbe_mean",-0.140712874210509
"1W0H_A","hpskd","resvol",-0.116250173314286
"1W0H_A","hpskd","rsa",-0.531938826119615
"1W0H_A","hpskd","seqent",-0.247638894820123
"1W0H_A","hpskd","sizeAA",-0.429452852838157
"1W0H_A","hpskd","sizeSC",-0.429452852838157
"1W0H_A","hpskd","VAAarea",-0.48559394886517
"1W0H_A","hpskd","VAAeccentricity",-0.4731574259399
"1W0H_A","hpskd","VAAedge_length_total",-0.480826103831957
"1W0H_A","hpskd","VAAfree_volume",-0.49752641166521
"1W0H_A","hpskd","VAAmodified_volume",-0.479707720429105
"1W0H_A","hpskd","VAAnfaces",-0.0860240696985267
"1W0H_A","hpskd","VAAvolume",-0.48054588619655
"1W0H_A","hpskd","VCAarea",-0.40236184973295
"1W0H_A","hpskd","VCAeccentricity",-0.373169472875101
"1W0H_A","hpskd","VCAedge_length_total",-0.384199104299525
"1W0H_A","hpskd","VCAfree_volume",-0.395023132251816
"1W0H_A","hpskd","VCAmodified_volume",-0.386934127906649
"1W0H_A","hpskd","VCAnfaces",0.101227310728871
"1W0H_A","hpskd","VCAvolume",-0.389592050211723
"1W0H_A","hpskd","VSCarea",-0.523437423431517
"1W0H_A","hpskd","VSCeccentricity",-0.532033804086948
"1W0H_A","hpskd","VSCedge_length_total",-0.520086632153694
"1W0H_A","hpskd","VSCfree_volume",-0.53524967452406
"1W0H_A","hpskd","VSCmodified_volume",-0.510646068707567
"1W0H_A","hpskd","VSCnfaces",-0.0388376666472315
"1W0H_A","hpskd","VSCvolume",-0.510660991540221
"1W0H_A","hpskd","wcnAA",0.427763827096476
"1W0H_A","hpskd","wcnC",0.256050107922576
"1W0H_A","hpskd","wcnCA",0.309181195497521
"1W0H_A","hpskd","wcnCB",0.384673318759445
"1W0H_A","hpskd","wcnN",0.246330369586741
"1W0H_A","hpskd","wcnO",0.243228078487057
"1W0H_A","hpskd","wcnSC",0.48306369968392
"1W0H_A","hpsww","asa",-0.462783214260212
"1W0H_A","hpsww","bfAA",-0.254805702077094
"1W0H_A","hpsww","bfC",-0.0824723575609259
"1W0H_A","hpsww","bfCA",-0.0929479801905757
"1W0H_A","hpsww","bfCB",-0.143059066654405
"1W0H_A","hpsww","bfN",-0.0543350784883355
"1W0H_A","hpsww","bfO",-0.0905332340214537
"1W0H_A","hpsww","bfSC",-0.342374250767163
"1W0H_A","hpsww","ddgent",-0.508161950584172
"1W0H_A","hpsww","hbe_mean",-0.127322184410217
"1W0H_A","hpsww","resvol",0.244062694243755
"1W0H_A","hpsww","rsa",-0.448569599051353
"1W0H_A","hpsww","seqent",-0.182333435914291
"1W0H_A","hpsww","sizeAA",-0.0534983443113081
"1W0H_A","hpsww","sizeSC",-0.0534983443113081
"1W0H_A","hpsww","VAAarea",-0.426759485117665
"1W0H_A","hpsww","VAAeccentricity",-0.460309393944538
"1W0H_A","hpsww","VAAedge_length_total",-0.431397736541715
"1W0H_A","hpsww","VAAfree_volume",-0.489813186072838
"1W0H_A","hpsww","VAAmodified_volume",-0.422416065726607
"1W0H_A","hpsww","VAAnfaces",-0.0827844427215396
"1W0H_A","hpsww","VAAvolume",-0.423167146212888
"1W0H_A","hpsww","VCAarea",-0.351940503650423
"1W0H_A","hpsww","VCAeccentricity",-0.352241100555568
"1W0H_A","hpsww","VCAedge_length_total",-0.335017309667326
"1W0H_A","hpsww","VCAfree_volume",-0.390103133753237
"1W0H_A","hpsww","VCAmodified_volume",-0.346886357878158
"1W0H_A","hpsww","VCAnfaces",0.111361743052703
"1W0H_A","hpsww","VCAvolume",-0.347901798930334
"1W0H_A","hpsww","VSCarea",-0.484061490770004
"1W0H_A","hpsww","VSCeccentricity",-0.49553688056807
"1W0H_A","hpsww","VSCedge_length_total",-0.512007742467009
"1W0H_A","hpsww","VSCfree_volume",-0.568558045476594
"1W0H_A","hpsww","VSCmodified_volume",-0.484558916881532
"1W0H_A","hpsww","VSCnfaces",-0.114912610173639
"1W0H_A","hpsww","VSCvolume",-0.483330175559677
"1W0H_A","hpsww","wcnAA",0.346055392734894
"1W0H_A","hpsww","wcnC",0.202367601415956
"1W0H_A","hpsww","wcnCA",0.241389197469637
"1W0H_A","hpsww","wcnCB",0.315727223888647
"1W0H_A","hpsww","wcnN",0.161923729046697
"1W0H_A","hpsww","wcnO",0.174591623827367
"1W0H_A","hpsww","wcnSC",0.416812609993433
"1XQW_A","hpshh","asa",0.582414524162122
"1XQW_A","hpshh","bfAA",0.356788909051571
"1XQW_A","hpshh","bfC",0.294533368066728
"1XQW_A","hpshh","bfCA",0.274338788347067
"1XQW_A","hpshh","bfCB",0.330305470007211
"1XQW_A","hpshh","bfN",0.223438826254291
"1XQW_A","hpshh","bfO",0.296212841058203
"1XQW_A","hpshh","bfSC",0.387038777263366
"1XQW_A","hpshh","ddgent",0.507344903607833
"1XQW_A","hpshh","hbe_mean",0.291445062244529
"1XQW_A","hpshh","resvol",-0.0830655094603897
"1XQW_A","hpshh","rsa",0.567454436533442
"1XQW_A","hpshh","seqent",0.203476030809017
"1XQW_A","hpshh","sizeAA",0.245338014198768
"1XQW_A","hpshh","sizeSC",0.245338014198768
"1XQW_A","hpshh","VAAarea",0.509001458516044
"1XQW_A","hpshh","VAAeccentricity",0.530602254047082
"1XQW_A","hpshh","VAAedge_length_total",0.498954880758242
"1XQW_A","hpshh","VAAfree_volume",0.577884704886016
"1XQW_A","hpshh","VAAmodified_volume",0.49814404620213
"1XQW_A","hpshh","VAAnfaces",-0.0144126076002504
"1XQW_A","hpshh","VAAvolume",0.501029087700164
"1XQW_A","hpshh","VCAarea",0.44724522544789
"1XQW_A","hpshh","VCAeccentricity",0.441569146159291
"1XQW_A","hpshh","VCAedge_length_total",0.428100237893844
"1XQW_A","hpshh","VCAfree_volume",0.480907086087781
"1XQW_A","hpshh","VCAmodified_volume",0.428239537421026
"1XQW_A","hpshh","VCAnfaces",-0.159577770215484
"1XQW_A","hpshh","VCAvolume",0.43261847353127
"1XQW_A","hpshh","VSCarea",0.527614587373813
"1XQW_A","hpshh","VSCeccentricity",0.565450311339254
"1XQW_A","hpshh","VSCedge_length_total",0.502957831419011
"1XQW_A","hpshh","VSCfree_volume",0.589892570676979
"1XQW_A","hpshh","VSCmodified_volume",0.509476309647643
"1XQW_A","hpshh","VSCnfaces",0.00874082638881863
"1XQW_A","hpshh","VSCvolume",0.510724334792063
"1XQW_A","hpshh","wcnAA",-0.474297878255604
"1XQW_A","hpshh","wcnC",-0.345813418434891
"1XQW_A","hpshh","wcnCA",-0.386996029270247
"1XQW_A","hpshh","wcnCB",-0.441622153943971
"1XQW_A","hpshh","wcnN",-0.298444675853455
"1XQW_A","hpshh","wcnO",-0.358437407267322
"1XQW_A","hpshh","wcnSC",-0.494673577590944
"1XQW_A","hpskd","asa",-0.62944774066446
"1XQW_A","hpskd","bfAA",-0.394980737276059
"1XQW_A","hpskd","bfC",-0.319276407606529
"1XQW_A","hpskd","bfCA",-0.303409335206424
"1XQW_A","hpskd","bfCB",-0.353352533931227
"1XQW_A","hpskd","bfN",-0.245665347401878
"1XQW_A","hpskd","bfO",-0.310070344813912
"1XQW_A","hpskd","bfSC",-0.424888100325972
"1XQW_A","hpskd","ddgent",-0.526374148345956
"1XQW_A","hpskd","hbe_mean",-0.247339879965993
"1XQW_A","hpskd","resvol",-0.153978000055932
"1XQW_A","hpskd","rsa",-0.584193851617845
"1XQW_A","hpskd","seqent",-0.24532007235209
"1XQW_A","hpskd","sizeAA",-0.44956002638844
"1XQW_A","hpskd","sizeSC",-0.44956002638844
"1XQW_A","hpskd","VAAarea",-0.541107122803361
"1XQW_A","hpskd","VAAeccentricity",-0.532465312086522
"1XQW_A","hpskd","VAAedge_length_total",-0.541380821799748
"1XQW_A","hpskd","VAAfree_volume",-0.566786572311557
"1XQW_A","hpskd","VAAmodified_volume",-0.537048227798686
"1XQW_A","hpskd","VAAnfaces",-0.0647025566798044
"1XQW_A","hpskd","VAAvolume",-0.538908374536727
"1XQW_A","hpskd","VCAarea",-0.446723835868728
"1XQW_A","hpskd","VCAeccentricity",-0.439549947097027
"1XQW_A","hpskd","VCAedge_length_total",-0.432014315868297
"1XQW_A","hpskd","VCAfree_volume",-0.439071592521968
"1XQW_A","hpskd","VCAmodified_volume",-0.432369679122195
"1XQW_A","hpskd","VCAnfaces",0.136984143969904
"1XQW_A","hpskd","VCAvolume",-0.435385069963943
"1XQW_A","hpskd","VSCarea",-0.551709123167922
"1XQW_A","hpskd","VSCeccentricity",-0.567695520244404
"1XQW_A","hpskd","VSCedge_length_total",-0.543596397852778
"1XQW_A","hpskd","VSCfree_volume",-0.563577414458804
"1XQW_A","hpskd","VSCmodified_volume",-0.538670310852709
"1XQW_A","hpskd","VSCnfaces",-0.0718451480571106
"1XQW_A","hpskd","VSCvolume",-0.539798020008708
"1XQW_A","hpskd","wcnAA",0.493747545198006
"1XQW_A","hpskd","wcnC",0.353473592472945
"1XQW_A","hpskd","wcnCA",0.392095341992023
"1XQW_A","hpskd","wcnCB",0.447122698442808
"1XQW_A","hpskd","wcnN",0.30172418982518
"1XQW_A","hpskd","wcnO",0.362417808410024
"1XQW_A","hpskd","wcnSC",0.503906826299877
"1XQW_A","hpsww","asa",-0.508888101130733
"1XQW_A","hpsww","bfAA",-0.302591031301736
"1XQW_A","hpsww","bfC",-0.261697327075514
"1XQW_A","hpsww","bfCA",-0.23580106210579
"1XQW_A","hpsww","bfCB",-0.288522679505925
"1XQW_A","hpsww","bfN",-0.201066048169199
"1XQW_A","hpsww","bfO",-0.259653414290539
"1XQW_A","hpsww","bfSC",-0.327466395253674
"1XQW_A","hpsww","ddgent",-0.549786634240217
"1XQW_A","hpsww","hbe_mean",-0.237112415578521
"1XQW_A","hpsww","resvol",0.2318680065111
"1XQW_A","hpsww","rsa",-0.513025642350797
"1XQW_A","hpsww","seqent",-0.268628340909203
"1XQW_A","hpsww","sizeAA",-0.0537069054574171
"1XQW_A","hpsww","sizeSC",-0.0537069054574171
"1XQW_A","hpsww","VAAarea",-0.440752579727382
"1XQW_A","hpsww","VAAeccentricity",-0.486895239921777
"1XQW_A","hpsww","VAAedge_length_total",-0.441431325919123
"1XQW_A","hpsww","VAAfree_volume",-0.53128864322173
"1XQW_A","hpsww","VAAmodified_volume",-0.429748956133761
"1XQW_A","hpsww","VAAnfaces",-0.0119489969180959
"1XQW_A","hpsww","VAAvolume",-0.434009003324737
"1XQW_A","hpsww","VCAarea",-0.41626525333957
"1XQW_A","hpsww","VCAeccentricity",-0.412354706913347
"1XQW_A","hpsww","VCAedge_length_total",-0.415064267627923
"1XQW_A","hpsww","VCAfree_volume",-0.480033813653657
"1XQW_A","hpsww","VCAmodified_volume",-0.410022117839589
"1XQW_A","hpsww","VCAnfaces",0.0884838209358333
"1XQW_A","hpsww","VCAvolume",-0.41479996834803
"1XQW_A","hpsww","VSCarea",-0.476579678475203
"1XQW_A","hpsww","VSCeccentricity",-0.51343611443716
"1XQW_A","hpsww","VSCedge_length_total",-0.465650706013356
"1XQW_A","hpsww","VSCfree_volume",-0.571755032594316
"1XQW_A","hpsww","VSCmodified_volume",-0.468913273523454
"1XQW_A","hpsww","VSCnfaces",-0.0504049426049372
"1XQW_A","hpsww","VSCvolume",-0.469829445280994
"1XQW_A","hpsww","wcnAA",0.425878348798325
"1XQW_A","hpsww","wcnC",0.322899755678637
"1XQW_A","hpsww","wcnCA",0.356605063752242
"1XQW_A","hpsww","wcnCB",0.416675950830032
"1XQW_A","hpsww","wcnN",0.267332804463801
"1XQW_A","hpsww","wcnO",0.321606119184608
"1XQW_A","hpsww","wcnSC",0.45350008902551
"1Y9M_A","hpshh","asa",0.398342204146087
"1Y9M_A","hpshh","bfAA",0.224159517389568
"1Y9M_A","hpshh","bfC",0.122602111897049
"1Y9M_A","hpshh","bfCA",0.14552426174297
"1Y9M_A","hpshh","bfCB",0.153332072560998
"1Y9M_A","hpshh","bfN",0.138703645301665
"1Y9M_A","hpshh","bfO",0.120336531746098
"1Y9M_A","hpshh","bfSC",0.265311866330813
"1Y9M_A","hpshh","ddgent",0.295997317618891
"1Y9M_A","hpshh","hbe_mean",0.22110791452805
"1Y9M_A","hpshh","resvol",-0.164851194213795
"1Y9M_A","hpshh","rsa",0.375787092645658
"1Y9M_A","hpshh","seqent",0.14249779411179
"1Y9M_A","hpshh","sizeAA",0.112195907427332
"1Y9M_A","hpshh","sizeSC",0.112195907427332
"1Y9M_A","hpshh","VAAarea",0.309242370685705
"1Y9M_A","hpshh","VAAeccentricity",0.298567902717154
"1Y9M_A","hpshh","VAAedge_length_total",0.288613087534178
"1Y9M_A","hpshh","VAAfree_volume",0.377867163013881
"1Y9M_A","hpshh","VAAmodified_volume",0.291977537679833
"1Y9M_A","hpshh","VAAnfaces",-0.0176903141368453
"1Y9M_A","hpshh","VAAvolume",0.294227180417157
